text,annotation,created_at,user_id,status_id,reply_to_status_id,reply_to_user_id,country,country_code,location,lang,retweet_count,is_retweet,retweet_location,retweet_status_id,reply_count,favorite_count,retweet_favorite_count,inter_rater
"@andretolstoi74 @gmfus @MilevskaTanja @Sekerinska And that aside, what the tourists see, is butt-ugly, estethic-free, cheap plaster. Made by failed artists and executed by the construction mafia. They've removed what was authentic architecture of Skopje in attempt to reimagine our history simply because they were not part of it.",not_misogynistic,2019-06-27 22:48:48,17049687,1144377066768523300,1144375484949680100,17049687,NA,NA,Gibraltar,en,0,0,NA,NA,NA,0,NA,TRUE
"Bitch I do rich shit, my money thick thick",misogynistic,2019-06-29 14:58:23,956536365436559400,1144983455589163e3,NA,NA,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,TRUE
"@FoxDefeated @UnburntWitch none, this is What If? number 44, a single issue. hell of a single issue",not_misogynistic,2019-07-04 19:26:47,936981026,1146862942157267e3,1146859267586252800,731146009074643e3,NA,NA,NA,en,1,0,NA,NA,NA,25,NA,FALSE
"@UnburntWitch So, what's the outcome to this absolute ideological impasse? Right vs left How is this to proceed? How many have to lose life or freedom to end this? The outcome? Who knows, but we won't get there with little street clashes and weak ass doxing or Twitter typing battles",not_misogynistic,2019-07-02 12:21:02,144244960,1146031021474943e3,1145185699919888400,226346115,NA,NA,"Franklin Park, IL",en,0,0,NA,NA,NA,0,NA,FALSE
"@a_wood20 @AllisonMorris1 Boris wouldn't risk a GE, because I think there would be a hung parliament, with potentially the SNP holding the balance of power, that would kill Brexit.",not_misogynistic,2019-06-26 20:20:07,3058710079,1143977261495967700,1143960857950339100,239732581,NA,NA,Europe,en,0,0,NA,NA,NA,1,NA,FALSE
@KTMSays @Toby1k @SpiritOfTroi @RichTD5 @stephenfry @EverydaySexism The Supreme Court didn't acquit Amanda Knox of all charges either. It confirmed her conviction for calunnia. She tried to frame an innocent man for sexual assault and murder - which is a serious crime.,not_misogynistic,2019-07-03 16:23:58,18265882,1146454545977040900,1146453830743334900,182089950,NA,NA,NA,en,1,0,NA,NA,NA,2,NA,FALSE
"@carmic3 @angeleyes_1980 @Pink @NicolaSturgeon Now if seperatist Scotland had its own bawbee  currency, English shops would be falling over themselves to accept it.",not_misogynistic,2019-07-05 02:07:41,135521747,1146963829504409600,1146853698410299400,922894164,NA,NA,Nicola's Nanny State,en,0,0,NA,NA,NA,0,NA,FALSE
@soonerscorpio @NinjAsylum_ @JessicaValenti @kungfusquirrel The prosecutor is the one trying to get this monster tried as an adult.,not_misogynistic,2019-07-03 10:37:42,303435873,1146367403531604e3,1146284392366706700,2288138161,NA,NA,"Fort Worth, TX",en,0,0,NA,NA,NA,6,NA,FALSE
@Sazarah_76 @Kelzedar @SofonisbaAngui7 @NicolaSturgeon How is asking a question picking on people?  You’re very er.....delicate aren’t you?,misogynistic,2019-07-05 11:00:53,1099731711745839100,1147098016639258600,1146893688993304600,101819846,NA,NA,A Women's Bike Race Near You,en,0,0,NA,NA,NA,1,NA,FALSE
"@hdmtnryder @patmcdonald59 @BernieSanders @AOC Except that most people barely move or trade their 401k and retirement plans. Student loan interest isn’t the lowest it can go. It’s not jealousy, it’s awareness of how the bank bailout worked",not_misogynistic,2019-07-06 21:43:44,28376025,1147622181322539e3,1147586248841654300,37796475,NA,NA,new jersey,en,0,0,NA,NA,NA,0,NA,FALSE
@adejeon FUCK YOU WHORE,misogynistic,2019-06-29 18:53:02,1076498195952386e3,1145042509929865200,1145042202793521200,961593563493515300,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,TRUE
@rosscolquhoun @NicolaSturgeon You might want to revise the figure on your front page #LiarsForIndy https://t.co/Z1pHRHdn8q,not_misogynistic,2019-07-07 08:24:40,1049887772,1147783475547844600,1147605136560283600,15971748,NA,NA,"Scotland, United Kingdom",en,1,0,NA,NA,NA,2,NA,TRUE
"@JennyGilruth @tavishscott @kezdugdale Looking remarkably alert, all things considered! Congrats, both.",not_misogynistic,2019-06-27 22:06:13,921747584,1144366349529034800,1144364140473004e3,3225441058,United Kingdom,GB,Glasgow,en,0,0,NA,NA,NA,0,NA,TRUE
"@mutualouie is a fucking whore, spread the word",misogynistic,2019-07-02 10:19:08,861617274507210800,1146000346029994e3,NA,988159155453165600,NA,NA,louis and harry deserve better,en,0,0,NA,NA,NA,2,NA,TRUE
unblock me when u see this u ugly dyke,misogynistic,2019-06-20 05:37:43,1135522803933962200,1141580871318822900,NA,NA,NA,NA,new jersey,en,0,0,NA,NA,NA,0,NA,TRUE
@BTS_twt This bitch bought them gems https://t.co/lPUvG6O7Fb,misogynistic,2019-06-29 14:21:09,1032868693863280600,1144974087070146600,1144845484453855200,335141638,NA,NA,seokjin gay Avenue,en,0,0,NA,NA,NA,1,NA,TRUE
hanzo looks like a dirty fucking chicken and you know it,misogynistic,2019-06-28 23:07:34,766090704758120400,1144744176581406700,NA,NA,NA,NA,pussy,en,0,0,NA,NA,NA,0,NA,TRUE
Fucking bitch 😤 https://t.co/kl2A7p2cau,misogynistic,2019-07-02 02:25:49,441337777,1145881230635876400,NA,NA,NA,NA,Mary Jane crib,en,0,0,NA,NA,NA,0,NA,TRUE
@Steve_Mac112 @NicolaSturgeon Exactly how I feeel,not_misogynistic,2019-07-03 09:42:53,1144890645481447400,1146353609719853e3,1146132732659097600,294547240,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@AllisonMorris1 @johnfinucane Why could it not be spoken of? Seems odd,not_misogynistic,2019-07-01 22:18:04,742714190851412e3,1145818881812041700,1145697052669698e3,220819048,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@AllisonMorris1 @Ciara87C Gorgonzolas on the Lagan. Whatever next?,not_misogynistic,2019-07-01 16:56:43,2806668658,1145738012816531500,1145732760541290500,220819048,NA,NA,"London, 1972 -",en,0,0,NA,NA,NA,1,NA,FALSE
@CraigDavidson85 @kezdugdale @scottishlabour Thanks a lot Craig - let us know what you think of our other episodes😁,not_misogynistic,2019-06-27 18:27:37,1036920252754534400,1144311337746620400,1144310921973641200,157633593,NA,NA,"Edinburgh, Glasgow & London",en,0,0,NA,NA,NA,1,NA,FALSE
@JessicaValenti @DanKaszeta Atrocious!!,not_misogynistic,2019-07-03 22:51:27,146985792,1146552059346341900,1146249118223884300,4099171,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch I love the house hippo,not_misogynistic,2019-07-01 02:18:07,828735555118698500,1145516905517727700,1145411574925893600,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@Feorlean @WattsWilma @NicolaSturgeon Let's get it right you were negotiating in good faith while @theresa_may @DavidMundellDCT @RuthDavidsonMSP were stabbing you in the back with lies &amp; bullshit for 3 years, Its time for Scotland fight agains these Vagabonds that attempt to destroy our society for there gain.",not_misogynistic,2019-07-05 12:04:48,2883788670,1147114098733277200,1146885252222074900,207471475,NA,NA,Scottish Not British.,en,7,0,NA,NA,NA,7,NA,FALSE
@niven_govinden @DanielleDASH 💛💛💛,not_misogynistic,2019-06-29 08:30:02,226919004,1.1448857251350159e+18,1144882106709020700,27204108,NA,NA,NA,und,0,0,NA,NA,NA,0,NA,FALSE
@wetwipes1 @RichTD5 @stephenfry @EverydaySexism Johnny Depp is still employed and raking in money. Harvey Weinstein absued nearly 100 women. How are these comparable?,not_misogynistic,2019-07-03 16:33:01,182089950,1146456824754954200,1146456408751259600,932704012750770200,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch Only fascist I'm seeing Is you,not_misogynistic,2019-07-01 23:03:59,50381924,1145830436431679500,1145189990336307200,226346115,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@UnburntWitch It's a logarithmic scale! Each full number is ten times stronger than the previous. Scary shit.,not_misogynistic,2019-07-06 03:46:06,3135863602,1147350986790494200,1147349643983872e3,226346115,NA,NA,"The Midwest, USA",en,0,0,NA,NA,NA,0,NA,FALSE
"@michellegray75 @WilliamMacint @HeleneG46816352 @CMonaghanSNP @cineworld @scotgov @theSNP @ScottishFA @kezdugdale When an inquiry is set up, it should be all encompassing. My belief is that there is still a lot hidden away which when uncovered will show that this was a UK wide operation, with no base, but plenty of operatives.",not_misogynistic,2019-06-30 10:26:01,77753767,1145277300541415400,1145272143955079200,536257080,United Kingdom,GB,NA,en,0,0,NA,NA,NA,2,NA,FALSE
"@Selinaberry @EverydaySexism I booked a holiday in my name, I paid for it from my bank account, listed the rest of the family travelling as requested. All confirmation details and correspondence in my husband’s name 🤷‍♀️",not_misogynistic,2019-07-03 11:07:10,20258802,1146374821380579300,1146305147531923500,19874801,NA,NA,"Helston, Cornwall",en,0,0,NA,NA,NA,5,NA,FALSE
"@Wimbledon @NicolaSturgeon @andy_murray @serenawilliams What would be even more unique is the the leader of a party that wants to unite Scotland, should start to do something about the main reason that causes its divide. I’m sure our country could be doing more with the hundreds of thousands it subsidises to sponsor a hate fest.",not_misogynistic,2019-07-06 19:22:34,148872818,1147586654120661e3,1147567588345569300,14857290,NA,NA,Glasgow,en,0,0,NA,NA,NA,0,NA,FALSE
@AllisonMorris1 @irish_news Obviously Allison but this sentiment has to be said all the time in N Ireland. Pointless repeating yourself when certain people will never listen?,not_misogynistic,2019-07-04 09:35:20,76326193,1146714099918745600,1146705678653894700,220819048,NA,NA,"Surrey, England",en,0,0,NA,NA,NA,0,NA,FALSE
@amypop @JessicaValenti Just plain wrong on every level.,not_misogynistic,2019-07-03 10:07:01,299020937,1146359681536942100,1146256624761417700,5435862,NA,NA,"Dublin City, Ireland",en,0,0,NA,NA,NA,4,NA,FALSE
@JessicaValenti @mikeduncan Why was this tried in family court? What the hell is going on here?,not_misogynistic,2019-07-04 02:20:13,1015415741141536800,1146604595218567200,1146249118223884300,4099171,NA,NA,"Broken Hill, New South Wales",en,0,0,NA,NA,NA,0,NA,FALSE
@travisalabanza Fuck em all,not_misogynistic,2019-06-26 12:36:03,694203,1143860474456531e3,1143859573046034400,60699857,NA,NA,London,en,0,0,NA,NA,NA,3,NA,FALSE
"@AllisonMorris1 Because at heart, even in a place they wouldn’t admit even to themselves, they’re racist. They really don’t think brown babies are worth the same as white ones. In some ways it’s remarkably simple and horrifying.",not_misogynistic,2019-06-27 23:02:48,93887899,1144380588855570400,1144373184063520800,220819048,NA,NA,Northern Ireland,en,0,0,NA,NA,NA,3,NA,FALSE
"@JessicaValenti @AndyRichter I am 100% against rape and think it is one of the worst things you can do to a person, but someone ought to rape this judge.",misogynistic,2019-07-03 15:27:26,135245401,1146440318906060800,1146249118223884300,4099171,NA,NA,where i be,en,0,0,NA,NA,NA,0,NA,FALSE
"@ian206260 @13_moths @UnburntWitch No, but hitting someone over the head with a blunt object could be, it's at least assault with a deadly weapon, attempted manslaughter maybe... I like how everyone tries to focus on the milkshakes, like that's all that happened. The milkshakes might fall under simple assault.",not_misogynistic,2019-07-03 01:11:16,1036430290112143400,1146224857652367400,1146178627966570500,1130473456099831800,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@BullTranscended @Medium @sadydoyle @JessicaValenti @rgay To be expected.,not_misogynistic,2019-07-01 18:06:49,23012945,1145755652725321700,1145755522097963e3,102820336,NA,NA,"Austin, TX",en,0,0,NA,NA,NA,0,NA,FALSE
"@GasGilligan @NicolaSturgeon @irlembberlin @bpol_b if you don't get your fighter off the Death star before it blows to a million spectacular pieces, lighting up the screen, you end up getting blown to shite with it. Haven't you seen all those sci fi movies where they get away in the nick of time? This is that moment!Buckle up!",not_misogynistic,2019-07-03 14:12:25,259507237,1146421439182098400,1146131473176637400,879043594329497600,NA,NA,"scotland, soon to be free",en,0,0,NA,NA,NA,0,NA,FALSE
@spookysquid @SmartGuyRyan @UnburntWitch OH MY GOSH,not_misogynistic,2019-07-02 18:57:29,41469352,1146130793338744800,1146130677731078100,40888730,NA,NA,"Montreal, Quebec, Canada",en,0,0,NA,NA,NA,1,NA,FALSE
@AOC Poorly Attended???? Wow is there no lie you won’t tell,not_misogynistic,2019-07-06 21:38:40,587447035,1147620907394969600,1147128726372724700,138203134,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@GregWildSmith @Canilope13 @MargarerEdwards @UnburntWitch But they can be soo...maybe throwing stuff at peoole should he left to toddlers and the mentally disabled and not adults who have their feelings hurt over words?,not_misogynistic,2019-07-01 15:10:06,23243723,1145711179073019900,1145438017991118800,823484,NA,NA,none-ya-ville,en,0,0,NA,NA,NA,1,NA,FALSE
@ChrisTaylor0183 @PeterGrantMP @theSNP @NicolaSturgeon @ChrisTaylor0183 Can you tell me how many arrests there were today? Just curious because I have seen reports that there were several arrests at orange order marches yesterday and just wanted a comparison 🤔🤔,not_misogynistic,2019-07-07 10:15:09,2224881087,1147811282562760700,1147537488250134500,1019578081097519100,NA,NA,"Aberdeen, Scotland",en,0,0,NA,NA,NA,1,NA,FALSE
@KeiraJaneReed @UnburntWitch Can you give me a link? I want to see it.,not_misogynistic,2019-07-01 20:51:31,701336186,1145797102439739400,1145782891365982200,10834022,NA,NA,Costa Rica,en,0,0,NA,NA,NA,0,NA,FALSE
"@tiecampaign @RhiannonV @ScotParl @MonicaLennon7 @GailRossSNP @patrickharvie @agcolehamilton @RonaMackayMSP @pauline4glasgow @Ross_Greer @LabourRichard @JennyGilruth @kezdugdale That was one year ago? :o Wow, the year moved fast",not_misogynistic,2019-06-28 16:52:21,971115698,1144649748906827800,1144647373676830700,3345392303,NA,NA,"California, USA",en,0,0,NA,NA,NA,2,NA,FALSE
"@kezdugdale with a passionate speech covering the Stonewall Riots, current intolerance and hate crime and importantly, her commitment as a feminist to trans inclusion. @ScotParl will be poorer without her passion for equality #50YearsScotland https://t.co/aEwGMzLXdI",not_misogynistic,2019-06-25 18:48:20,232543773,1143591774834823200,NA,19934731,NA,NA,"Glasgow, Scotland",en,2,0,NA,NA,NA,5,NA,FALSE
"@DanielleDASH FFS, it actually me.",not_misogynistic,2019-06-23 20:38:42,226919004,1142894771893149700,1.1428726187999601e+18,124248049,NA,NA,NA,en,0,0,NA,NA,NA,30,NA,FALSE
"@marktheedge @Hands_4_Helping @lsferguson @T_S_P_O_O_K_Y @AOC You fail to mention how many local news networks are owned by Sinclair-who pushes propaganda to the masses. Also you can’t compare CNN, PBS, MSNBC, etc. to Fox. Yes, they lean left in many cases-but they are actual news programs that generally report the truth unlike Fox.",not_misogynistic,2019-07-06 19:21:20,876940268376916e3,1147586344383918100,1147575551684763600,814108009572028400,The Netherlands,NL,"Amsterdam, The Netherlands",en,0,0,NA,NA,NA,1,NA,FALSE
@Ironhyde2k11 @cilla1949 @ISambaman @GlasgowMystery @GlennBBC @NicolaSturgeon @theresa_may Can’t see it.,not_misogynistic,2019-07-06 17:23:43,1134149706886631400,1147556747307094e3,1147556444297977900,390430865,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
@BelTel @irish_news @BBCNewsNI @LisburnStar @SJAMcBride @duponline @UUPonline @SDLPlive @AllisonMorris1 Traffic Chaos on Knockmore Road Lisburn. @lisburnccc  granted permission for Home Bargains store without the necessary Road Junction upgrade. #Lisburn https://t.co/jpq59IyrQS,not_misogynistic,2019-07-01 14:40:04,884464325561380900,1145703624770826200,NA,20687723,NA,NA,"Lisburn, Northern Ireland",en,0,0,NA,NA,NA,1,NA,FALSE
"@joshjame @AOC @IlhanMN @AyannaPressley @RashidaTlaib Weird flex, but ok",not_misogynistic,2019-07-07 01:53:47,25191092,1147685109434392600,1147615395018354700,76545283,NA,NA,belly of the beast,en,0,0,NA,NA,NA,0,NA,FALSE
"@Chr1stinaG @NicolaSturgeon so without meaning to sound rude, I presume that you are a trans-woman? I find this conversation very antagonising and I do not wish it to be so",not_misogynistic,2019-07-04 16:20:24,941238334294253600,1146816038279028700,1146810770325479400,936870669664555e3,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@KenKardashain @Glenn2487 @JohnPaulWhearty @BBCTalkback @BBCNolan @BenLowry2 @AllisonMorris1 Yes I never saw his name on the list, I dont think he would be welcome anyway.",not_misogynistic,2019-06-30 22:13:29,112038138339695e4,1145455341360078800,1145454590235689e3,2275031188,NA,NA,Northern Ireland,en,0,0,NA,NA,NA,2,NA,FALSE
@m0rnutz @TScourge93 @UnburntWitch Nah shes a fucken grub.,misogynistic,2019-07-01 12:09:06,1043482579481968600,1145665629854171100,1145436939862138900,819795655241539600,NA,NA,From the 9 realms,en,0,0,NA,NA,NA,0,NA,FALSE
"@JessicaValenti I can't believe that I can still find the shit I hear in the news today shocking, but I guess I am more naive than I thought - this judge is absolutely evil.",not_misogynistic,2019-07-03 12:29:11,1093588303767584800,1146395462322327600,1146249118223884300,4099171,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
@GlennBBC @Jeremy_Hunt @NicolaSturgeon He's going to join the army?,not_misogynistic,2019-07-05 18:36:02,255153318,1147212556668457e3,1147209196015935500,126363977,NA,NA,Scotland,en,0,0,NA,NA,NA,0,NA,FALSE
@JessicaValenti @Tomahawk_Chops this is the idea some people presented to me in regards to the man who assaulted me,not_misogynistic,2019-07-03 19:58:54,830097121298759700,1146508634500816900,1146249118223884300,4099171,NA,NA,NA,en,0,0,NA,NA,NA,0,NA,FALSE
"@BBCandrewkerr @NicolaSturgeon Basically, this all revolves round Johnson's plan to make himself the minister for the union where he will approach the job, much as he did the foreign office, with contempt and bluster and the result will be that he will drive Scotland to taking independence unilaterally.",not_misogynistic,2019-07-03 17:35:29,1721680291,1146472544779874300,1146047440803549200,90628610,NA,NA,NA,en,0,0,NA,NA,NA,1,NA,FALSE
